From;Entry;
ENSG00000102900;H3BVE2;
ENSG00000102900;H3BVG0;
ENSG00000132622;Q96MM6;
ENSG00000132622;Q5JX83;
ENSG00000115267;Q9BYX4;
ENSG00000115267;A0A3B3IRK8;
ENSG00000115267;A0A7P0Z4A9;
ENSG00000115267;A0A8V8TKX2;
ENSG00000225921;Q9UMY1;
ENSG00000225921;H7C2B1;
ENSG00000160318;Q8NHS1;
ENSG00000160318;M0R1J6;
ENSG00000150477;Q86T90;
ENSG00000150477;K7EJ61;
ENSG00000150477;K7EM46;
ENSG00000150477;K7EP66;
ENSG00000150477;M0QYQ2;
ENSG00000144848;Q9NT62;
ENSG00000144848;C9JNW8;
ENSG00000144848;F8WDI0;
ENSG00000121361;Q15842;
ENSG00000121361;F5GY12;
ENSG00000182318;P10073;
ENSG00000160014;P0DP25;
ENSG00000160014;A0A590UJD7;
ENSG00000160014;M0QZ52;
ENSG00000160014;Q96HY3;
ENSG00000170276;Q16082;
ENSG00000185002;Q8HWS3;
ENSG00000158691;O43309;
ENSG00000158691;A0A804HJ42;
ENSG00000146063;Q8WV44;
ENSG00000146063;D6REK2;
ENSG00000146063;H0Y9T3;
ENSG00000146063;H0YAD6;
ENSG00000172789;Q00444;
ENSG00000148572;Q96F24;
ENSG00000213760;O95670;
ENSG00000213760;H0Y474;
ENSG00000099377;Q9H2F3;
ENSG00000099377;I3L2H6;
ENSG00000099377;I3L2Q9;
ENSG00000186146;P59861;
ENSG00000152137;Q9UJY1;
ENSG00000152137;A0A6Q8PF95;
ENSG00000152137;A0A6Q8PGM6;
ENSG00000152137;A0A6Q8PGX5;
ENSG00000152137;A0A6Q8PHB1;
ENSG00000152137;A0A6Q8PHK6;
ENSG00000152137;A0A6Q8PHR2;
ENSG00000152137;H0YG30;
ENSG00000067167;Q15629;
ENSG00000067167;E5RFP8;
ENSG00000067167;G3XAN4;
ENSG00000174547;Q9Y3B7;
ENSG00000174547;E9PQB6;
ENSG00000174547;H0YCD5;
ENSG00000143507;Q9Y6W6;
ENSG00000143507;A0A0B4J2F5;
ENSG00000168216;Q9NUN5;
ENSG00000168216;A0A3B3IRL1;
ENSG00000168216;A0A3B3IRN0;
ENSG00000168216;A0A3B3IRS7;
ENSG00000168216;A0A3B3IS10;
ENSG00000168216;A0A3B3IS99;
ENSG00000168216;A0A3B3IT31;
ENSG00000168216;A0A3B3IT65;
ENSG00000168216;A0A3B3ITM4;
ENSG00000168216;A0A3B3ITP2;
ENSG00000168216;A0A3B3ITR7;
ENSG00000168216;A0A3B3IU68;
ENSG00000168216;A0A3B3IU91;
ENSG00000168216;A0A3B3IU99;
ENSG00000168216;A0A3F2YP66;
ENSG00000168216;A0A494C126;
ENSG00000100519;P62333;
ENSG00000100519;A0A087X2I1;
ENSG00000100519;H0YJC0;
ENSG00000100519;H0YJD2;
ENSG00000100519;H0YJE9;
ENSG00000100519;H0YJS8;
ENSG00000100519;H0YJT1;
ENSG00000100519;H0YJW2;
ENSG00000100519;H0YJX2;
ENSG00000100519;H0YJY8;
ENSG00000143845;Q9NVF9;
ENSG00000143845;B7ZC34;
ENSG00000143845;B7ZC35;
ENSG00000143845;H0Y771;
ENSG00000143845;Q5SXX4;
ENSG00000143845;Q5SXX7;
ENSG00000143845;Q5SXX8;
ENSG00000140987;Q9NX65;
ENSG00000140987;B4DR24;
ENSG00000140987;I3L1K0;
ENSG00000140987;I3L1S7;
ENSG00000140987;I3L2L7;
ENSG00000140987;I3L2V3;
ENSG00000140987;I3L3Y8;
ENSG00000140987;I3L4W6;
ENSG00000071051;O43639;
ENSG00000071051;E7EPF5;
ENSG00000071051;E7ERP6;
ENSG00000071051;E9PEE2;
ENSG00000166595;Q9Y3D0;
ENSG00000166595;H3BNV7;
ENSG00000166595;J3KS95;
ENSG00000166595;J3QLT9;
ENSG00000215217;A4QMS7;
ENSG00000215217;D6RHK3;
ENSG00000112763;Q7KYR7;
ENSG00000112763;C9JNC3;
ENSG00000112763;H7BYC3;
ENSG00000112763;H7C542;
ENSG00000215114;Q14CS0;
ENSG00000215114;E5RGJ4;
ENSG00000215114;E5RJ36;
ENSG00000215114;H0YAX6;
ENSG00000278570;Q9Y5X4;
ENSG00000278570;Q8IVZ9;
ENSG00000156127;Q16520;
ENSG00000156127;G3V266;
ENSG00000111218;Q9NR22;
ENSG00000185101;A1A5B4;
ENSG00000158457;Q86UF1;
ENSG00000100258;Q9BU23;
ENSG00000172179;P01236;
ENSG00000172179;A0A494C0Z0;
ENSG00000172179;A0A494C1P2;
ENSG00000172179;Q5I0G2;
ENSG00000179833;Q14140;
ENSG00000102010;P51813;
ENSG00000103024;Q13232;
ENSG00000103024;H3BMQ7;
ENSG00000103024;H3BPD9;
ENSG00000103024;H3BPR2;
ENSG00000103024;H3BRA8;
ENSG00000135441;P78537;
ENSG00000135441;F8VP73;
ENSG00000135441;F8W606;
ENSG00000135441;G8JLQ3;
ENSG00000135441;H0YHA4;
ENSG00000158769;Q9Y624;
ENSG00000158769;A0A087WY82;
ENSG00000082397;Q9Y2J2;
ENSG00000082397;A0A0A0MRA8;
ENSG00000082397;A0A0A0MSA4;
ENSG00000082397;A0A0J9YW26;
ENSG00000082397;A0A0J9YW31;
ENSG00000082397;A0A0J9YWE1;
ENSG00000082397;A0A0J9YWN0;
ENSG00000082397;A0A0J9YWS4;
ENSG00000082397;A0A0J9YY18;
ENSG00000082397;A0A0U1RR92;
ENSG00000082397;A0A1B0GTF8;
ENSG00000082397;A8K968;
ENSG00000082397;J3KRD1;
ENSG00000082397;J3KS70;
ENSG00000082397;J3KT37;
ENSG00000082397;J3QKK4;
ENSG00000082397;J3QKY2;
ENSG00000082397;J3QLU5;
ENSG00000082397;J3QR33;
ENSG00000082397;J3QRQ6;
ENSG00000082397;J3QS55;
ENSG00000082397;J3QS83;
ENSG00000164620;Q8NC24;
ENSG00000164620;E5RFS6;
ENSG00000164620;E5RHA7;
ENSG00000158079;A2A3K4;
ENSG00000158079;A0A087WTF0;
ENSG00000104369;Q9HDC5;
ENSG00000104369;E5RHU9;
ENSG00000071994;Q16342;
ENSG00000071994;A0A087WYJ3;
ENSG00000071994;F5GWT2;
ENSG00000071994;F5H4V9;
ENSG00000071994;H0YFM2;
ENSG00000071994;H0YFS8;
ENSG00000071994;H0YFZ5;
ENSG00000071994;J3QK82;
ENSG00000101040;Q9ULU4;
ENSG00000101040;A0A087WV57;
ENSG00000101040;A0A087WVZ6;
ENSG00000101040;A0A087WYS3;
ENSG00000101040;H7C4X9;
ENSG00000101040;Q5TH07;
ENSG00000101040;Q5TH08;
ENSG00000101040;Q5TH12;
ENSG00000147596;Q9GZV8;
ENSG00000147596;C9JMM8;
ENSG00000103365;Q9UJY4;
ENSG00000103365;H3BMM6;
ENSG00000103365;H3BMN6;
ENSG00000103365;H3BPF4;
ENSG00000103365;H3BPI3;
ENSG00000103365;I3L263;
ENSG00000103365;I3L2C4;
ENSG00000122861;P00749;
ENSG00000122861;E7ET40;
ENSG00000122861;S4R3G7;
ENSG00000153790;Q8N865;
ENSG00000153790;C9J431;
ENSG00000153790;C9JF06;
ENSG00000153790;C9JTB1;
ENSG00000139182;Q9BQT9;
ENSG00000139182;A0A3B3ISW0;
ENSG00000139182;F5H172;
ENSG00000139182;F5H5C6;
ENSG00000139182;F5H5D7;
ENSG00000139182;F5H746;
ENSG00000139182;F5H7C7;
ENSG00000217930;Q9Y3D7;
ENSG00000217930;A0A0B4J298;
ENSG00000217930;I3L0X9;
ENSG00000217930;I3L1K9;
ENSG00000217930;I3L1U7;
ENSG00000217930;I3L3G8;
ENSG00000217930;I3L3T0;
ENSG00000143851;P35236;
ENSG00000143851;C9IYI6;
ENSG00000143851;C9JAW7;
ENSG00000143851;C9JBA9;
ENSG00000143851;E7EUM0;
ENSG00000143851;E9PE54;
ENSG00000143851;F8WEY3;
ENSG00000143851;F8WF08;
ENSG00000143851;F8WF66;
ENSG00000143851;H7C4T8;
ENSG00000143851;H7C5I3;
ENSG00000143851;J3KR55;
ENSG00000187244;P50895;
ENSG00000187244;A0A087WXM8;
ENSG00000187244;K7ENU8;
ENSG00000187244;K7ERB7;
ENSG00000172428;Q8WXC6;
ENSG00000172428;J3QT29;
ENSG00000178952;P49411;
ENSG00000178952;H3BNU3;
ENSG00000006837;Q8IVW4;
ENSG00000006837;B4DX41;
ENSG00000006837;E5RFT9;
ENSG00000006837;E5RGK4;
ENSG00000006837;E5RI54;
ENSG00000006837;E7ET86;
ENSG00000006837;H0YAP8;
ENSG00000006837;H0YB17;
ENSG00000084652;P40222;
ENSG00000183690;Q5JST6;
ENSG00000175137;Q7L8J4;
ENSG00000085276;Q03112;
ENSG00000085276;A0A0C3SFZ7;
ENSG00000085276;A0A1B0GXI8;
ENSG00000085276;C9JU02;
ENSG00000085276;E7EPY2;
ENSG00000085276;E7ERX0;
ENSG00000085276;E7EU48;
ENSG00000085276;E7EUL6;
ENSG00000085276;E9PGE9;
ENSG00000085276;H9KVD4;
ENSG00000176476;Q96ES7;
ENSG00000176476;H3BN84;
ENSG00000176476;H3BPL5;
ENSG00000172000;Q9HAH1;
ENSG00000172000;A0A0C4DGQ3;
ENSG00000172000;K7EKA5;
ENSG00000137274;Q86WA6;
ENSG00000137274;B4DML3;
ENSG00000137274;F2Z2Q1;
ENSG00000137274;H7C0M3;
ENSG00000137274;Q49AI2;
ENSG00000148824;Q9BT17;
ENSG00000148824;E7EVK2;
ENSG00000148824;U3KQ69;
ENSG00000223547;Q08AG5;
ENSG00000223547;F8VS19;
ENSG00000223547;F8WE48;
ENSG00000182223;Q86SH2;
ENSG00000173080;Q8TDU9;
ENSG00000067369;Q12888;
ENSG00000067369;A6NNK5;
ENSG00000067369;C9JXV0;
ENSG00000067369;H7BZY0;
ENSG00000067369;H7C151;
ENSG00000067369;H7C3N7;
ENSG00000067369;H7C495;
ENSG00000067369;M0R142;
ENSG00000100311;P01127;
ENSG00000100311;A9UJN9;
ENSG00000100311;A9UJP0;
ENSG00000189067;Q99732;
ENSG00000189067;A0A0G2JLC4;
ENSG00000189067;I3L133;
ENSG00000189067;I3L1H3;
ENSG00000189067;I3L1I9;
ENSG00000189067;I3L1P1;
ENSG00000189067;I3L1R0;
ENSG00000189067;I3L2E2;
ENSG00000189067;I3L2T1;
ENSG00000189067;I3L2T6;
ENSG00000189067;I3L329;
ENSG00000189067;I3L3U8;
ENSG00000189067;I3L409;
ENSG00000198625;O15151;
ENSG00000198625;A0A087WTR9;
ENSG00000198625;A0A087WUE3;
ENSG00000198625;A0A087WZ58;
ENSG00000198625;Q5T0Y2;
ENSG00000198625;Q5T0Y3;
ENSG00000198625;Q5T0Y4;
ENSG00000198625;Q68DC0;
ENSG00000101158;Q8IXH7;
ENSG00000101158;H0UI80;
ENSG00000101158;X6RLT1;
ENSG00000130787;O75146;
ENSG00000130787;H0YH66;
ENSG00000181965;Q92886;
ENSG00000079335;Q9UNH5;
ENSG00000079335;A0A0U1RQX7;
ENSG00000079335;A0A2R8Y3W8;
ENSG00000079335;A0A2R8Y5L8;
ENSG00000079335;A0A2R8Y6L0;
ENSG00000079335;A0A2R8YDJ8;
ENSG00000079335;A0A2R8YEK7;
ENSG00000079335;A0A2R8YGM0;
ENSG00000079335;C9JSP6;
ENSG00000221859;P60014;
ENSG00000113916;P41182;
ENSG00000113916;A0A0C4DH53;
ENSG00000113916;C9JCS5;
ENSG00000113916;C9JL16;
ENSG00000130511;Q9BWG4;
ENSG00000130511;M0R338;
ENSG00000130511;U3KPY3;
ENSG00000130511;U3KQ46;
ENSG00000130511;U3KQ98;
ENSG00000130511;U3KQN6;
ENSG00000130511;U3KQP2;
ENSG00000130511;V9GYB2;
ENSG00000118515;O00141;
ENSG00000118515;E9PJN2;
ENSG00000118515;E9PP33;
ENSG00000118515;E9PR89;
ENSG00000118515;H0YCJ3;
ENSG00000118515;Q7Z3I4;
ENSG00000241644;O95050;
ENSG00000173960;P68543;
ENSG00000188529;O75494;
ENSG00000188529;Q5JRI1;
ENSG00000188529;Q6IQ42;
ENSG00000188529;R4GMP8;
ENSG00000272414;D6RA91;
ENSG00000272414;F6W5V1;
ENSG00000065882;Q86TI0;
ENSG00000065882;A0A8V8TNS9;
ENSG00000065882;B5MCJ2;
ENSG00000065882;C9JIE2;
ENSG00000065882;H0Y8P0;
ENSG00000065882;H0YA01;
ENSG00000065882;H7C0Z7;
ENSG00000065882;H7C380;
ENSG00000213676;Q99941;
ENSG00000213676;H0Y7D7;
ENSG00000157827;Q96PY5;
ENSG00000157827;C9IZY8;
ENSG00000255561;Q9BRP7;
ENSG00000255561;B3KUL3;
ENSG00000255561;E9PK62;
ENSG00000076382;Q96R06;
ENSG00000076382;F5GZT2;
ENSG00000076382;J3KSV2;
ENSG00000076382;J3KTQ0;
ENSG00000076382;J3QRL6;
ENSG00000076382;J3QRV8;
ENSG00000076382;J3QS12;
ENSG00000076382;K7ELC8;
ENSG00000076382;K7ELG0;
ENSG00000157119;Q2TBA0;
ENSG00000011275;Q9NWF9;
ENSG00000011275;C9JIV3;
ENSG00000011275;F8W6D1;
ENSG00000011275;F8WDI8;
ENSG00000106952;P32971;
ENSG00000106952;A0A087X228;
ENSG00000162511;Q13571;
ENSG00000197043;P08133;
ENSG00000197043;A0A0S2Z377;
ENSG00000197043;E5RFF0;
ENSG00000197043;E5RI05;
ENSG00000197043;E5RIU8;
ENSG00000197043;E5RJF5;
ENSG00000197043;E5RJR0;
ENSG00000197043;E5RK63;
ENSG00000197043;E5RK69;
ENSG00000197043;E7EMC6;
ENSG00000197043;H0YC77;
ENSG00000092531;O00161;
ENSG00000092531;H3BM38;
ENSG00000092531;H3BNE1;
ENSG00000092531;H3BNG6;
ENSG00000092531;H3BP15;
ENSG00000092531;H3BPJ0;
ENSG00000092531;H3BQY9;
ENSG00000092531;H3BR18;
ENSG00000092531;H3BR99;
ENSG00000092531;H3BU94;
ENSG00000092531;H3BV99;
ENSG00000107165;P17643;
ENSG00000107165;C9JZ52;
ENSG00000107165;E7EQI3;
ENSG00000213694;Q99500;
ENSG00000138767;Q96LI5;
ENSG00000138767;D6RIW9;
ENSG00000138767;H0Y9C1;
ENSG00000138767;H0Y9Z5;
ENSG00000168062;Q8N1L9;
ENSG00000168062;B4DV37;
ENSG00000168062;E9PJ73;
ENSG00000180353;P14317;
ENSG00000180353;E7EVW7;
ENSG00000180353;F8WDD5;
ENSG00000180353;F8WEZ6;
ENSG00000170465;P48668;
ENSG00000172869;Q9Y485;
ENSG00000172869;E7EMZ0;
ENSG00000172869;F5H269;
ENSG00000171855;P01574;
ENSG00000078246;O75386;
ENSG00000078246;F5GWL5;
ENSG00000078246;F5H7B9;
ENSG00000078246;H0YFU8;
ENSG00000078246;H0YG12;
ENSG00000111665;Q99618;
ENSG00000111665;F5GX58;
ENSG00000111665;F8WDL1;
ENSG00000111665;J3KMY0;
ENSG00000133398;Q9BTT4;
ENSG00000144580;Q92600;
ENSG00000144580;F8WBZ6;
ENSG00000144580;F8WCV7;
ENSG00000144580;H7C0W0;
ENSG00000113558;P63208;
ENSG00000113558;E5RGM3;
ENSG00000113558;E5RGM4;
ENSG00000113558;E5RHM3;
ENSG00000113558;E5RJR5;
ENSG00000113558;E5RK33;
ENSG00000113558;E7ERH2;
ENSG00000113558;F8W8N3;
ENSG00000105568;P30153;
ENSG00000105568;A0A994J3H1;
ENSG00000105568;A0A994J3N8;
ENSG00000105568;A0A994J6A3;
ENSG00000105568;B3KQV6;
ENSG00000105568;C9J9C1;
ENSG00000105568;E9PH38;
ENSG00000105568;M0QXG4;
ENSG00000105568;M0R0K6;
ENSG00000204334;A1L162;
ENSG00000204334;A0A8V8TKZ3;
ENSG00000204334;A0A8V8TLA6;
ENSG00000204334;A0A8V8TLB4;
ENSG00000204334;A0A8V8TLB8;
ENSG00000204334;A0A8V8TMA0;
ENSG00000204334;A0A8V8TMB5;
ENSG00000204334;A0A8V8TMI2;
ENSG00000204334;A0A8V8TMJ1;
ENSG00000108465;Q96JB5;
ENSG00000108465;J3KRI2;
ENSG00000108465;J3KRK4;
ENSG00000108465;J3KS63;
ENSG00000108465;J3KSD0;
ENSG00000108465;J3KTA5;
ENSG00000108465;J3QL86;
ENSG00000108465;J3QL95;
ENSG00000108465;J3QQS7;
ENSG00000108465;J3QQY1;
ENSG00000108465;J3QRM1;
ENSG00000108465;J3QRX0;
ENSG00000108465;J3QS62;
ENSG00000205835;A6NCL1;
ENSG00000205835;G5E9I9;
ENSG00000180891;Q9NWM3;
ENSG00000180891;J3KRK6;
ENSG00000180891;J3KRV3;
ENSG00000180891;J3KT42;
ENSG00000180891;J3QLQ8;
ENSG00000129351;Q12906;
ENSG00000129351;K7EJ09;
ENSG00000129351;K7EKJ9;
ENSG00000129351;K7EKY0;
ENSG00000129351;K7ELV3;
ENSG00000129351;K7EM82;
ENSG00000129351;K7EMZ8;
ENSG00000129351;K7ENK6;
ENSG00000129351;K7EPG3;
ENSG00000129351;K7EQ75;
ENSG00000129351;K7EQR9;
ENSG00000129351;K7ER69;
ENSG00000129351;K7ERM6;
ENSG00000104140;Q96L33;
ENSG00000070031;P09683;
ENSG00000172782;A0A087WWN9;
ENSG00000172782;A0A087WYB9;
ENSG00000172782;J3QRK6;
ENSG00000079102;Q06455;
ENSG00000079102;A0A087WWT6;
ENSG00000079102;A0A0A0MSU1;
ENSG00000079102;A0A1B0GX92;
ENSG00000079102;E5RFQ3;
ENSG00000079102;E5RG85;
ENSG00000079102;E5RH30;
ENSG00000079102;E5RH72;
ENSG00000079102;E5RHJ8;
ENSG00000079102;E5RI38;
ENSG00000079102;E5RJ32;
ENSG00000079102;E5RJB3;
ENSG00000079102;E5RJE7;
ENSG00000079102;E5RK76;
ENSG00000079102;E7EQ59;
ENSG00000079102;E7EQI9;
ENSG00000079102;E7EQJ1;
ENSG00000079102;E7EQW3;
ENSG00000079102;E7EQW7;
ENSG00000079102;E7ERJ9;
ENSG00000079102;E7ESA9;
ENSG00000079102;E7ESL1;
ENSG00000079102;E7ETA8;
ENSG00000079102;E7EV92;
ENSG00000079102;E7EWJ9;
ENSG00000079102;E7EX23;
ENSG00000079102;H0YBA6;
ENSG00000079102;H0YC25;
ENSG00000079102;H0YC43;
ENSG00000172270;P35613;
ENSG00000172270;A0A087WUV8;
ENSG00000172270;A0A087X215;
ENSG00000172270;A0A087X2B5;
ENSG00000172270;A0A2R8YDZ0;
ENSG00000172270;A0A7P0T8A7;
ENSG00000172270;A0A7P0TA85;
ENSG00000172270;A0A7P0TB04;
ENSG00000172270;I3L192;
ENSG00000172270;R4GMX5;
ENSG00000172270;R4GN83;
ENSG00000137764;Q13163;
ENSG00000137764;A0A087WWX7;
ENSG00000137764;A0A087X0Z8;
ENSG00000137764;A6NK28;
ENSG00000137764;H7BZL1;
ENSG00000131979;P30793;
ENSG00000080298;P48380;
ENSG00000080298;A9Z1Z2;
ENSG00000080298;F6UGA0;
ENSG00000080298;F6USP3;
ENSG00000080298;F6UV76;
ENSG00000080298;F6XM74;
ENSG00000080298;H0Y790;
ENSG00000080298;H0Y7W5;
ENSG00000080298;H0Y7Z4;
ENSG00000160285;P48449;
ENSG00000160285;C9J315;
ENSG00000160285;H7C3A5;
ENSG00000127564;Q99640;
ENSG00000127564;A6NHV6;
ENSG00000127564;B4DZM6;
ENSG00000127564;I3L136;
ENSG00000127564;I3L1H7;
ENSG00000127564;I3L2S4;
ENSG00000127564;I3L3P0;
ENSG00000127564;I3L4K3;
ENSG00000127564;I3L4Y0;
ENSG00000120162;Q86TA1;
ENSG00000104427;Q96GY0;
ENSG00000104427;A0A994J504;
ENSG00000104427;A0A994J7X1;
ENSG00000104427;H0YAP0;
ENSG00000140009;Q92731;
ENSG00000140009;G3V5S2;
ENSG00000128228;Q9HCN8;
ENSG00000144362;Q8TCD6;
ENSG00000144362;C9J4G2;
ENSG00000144362;C9JD35;
ENSG00000144362;C9JZQ7;
ENSG00000226742;C9JCN9;
ENSG00000226742;K7ENV5;
ENSG00000142396;A0A0U1RQL9;
ENSG00000142396;A0A0U1RQN3;
ENSG00000142396;A0A0U1RQS5;
ENSG00000142396;A0A0U1RQV1;
ENSG00000142396;B3KNS4;
ENSG00000142396;Q96A10;
ENSG00000167721;Q2NL82;
ENSG00000167721;I3L1Q5;
ENSG00000167721;I3L4E8;
ENSG00000167721;I3L4T0;
ENSG00000169925;Q15059;
ENSG00000169925;A9J571;
ENSG00000169925;A9J575;
ENSG00000106049;P31937;
ENSG00000106049;F8WET2;
ENSG00000106049;H7BZL2;
ENSG00000118971;P30279;
ENSG00000118971;A0A6Q8PGZ3;
ENSG00000198865;Q4G0S7;
ENSG00000119242;Q53HC0;
ENSG00000119242;F5GXK2;
ENSG00000119242;F5H285;
ENSG00000119242;F5H2Z7;
ENSG00000119242;F5H7P8;
ENSG00000105641;Q92911;
ENSG00000242019;A0A8I5QEB2;
ENSG00000114030;P52294;
ENSG00000114030;C9J352;
ENSG00000114030;C9J4U1;
ENSG00000114030;C9JWD9;
ENSG00000114030;C9JYI4;
ENSG00000114030;F2Z3G4;
ENSG00000113578;P05230;
ENSG00000113578;B5MCF4;
ENSG00000113578;C9JDC5;
ENSG00000113578;C9JUP6;
ENSG00000149743;Q86TN4;
ENSG00000149743;F5H1K3;
ENSG00000149743;F5H6B6;
ENSG00000149743;F5H8A0;
ENSG00000149743;H0YGY9;
ENSG00000166477;Q8WVC0;
ENSG00000124882;O14944;
ENSG00000177459;Q6P6B1;
ENSG00000178814;O14841;
ENSG00000178814;A0A087WY99;
ENSG00000128610;A0PJY2;
ENSG00000128610;C9J0C5;
ENSG00000090659;Q9NNX6;
ENSG00000090659;M0QZG5;
ENSG00000090659;M0R0P0;
ENSG00000090659;X6RB12;
ENSG00000170606;P34932;
ENSG00000185614;A0A499FIG1;
ENSG00000116717;P24522;
ENSG00000116717;A0A087WZQ0;
ENSG00000116717;A0A3B3ITF9;
ENSG00000116717;A5JUZ3;
ENSG00000126785;Q9H4E5;
ENSG00000126785;G3V476;
ENSG00000126785;G3V4H1;
ENSG00000154124;Q96BN8;
ENSG00000154124;A0A8V8TKZ0;
ENSG00000154124;D6RD57;
ENSG00000154124;H0Y8S4;
ENSG00000154124;H0Y9T0;
ENSG00000074842;Q969H8;
ENSG00000074842;M0QXF7;
ENSG00000074842;M0QYN0;
ENSG00000165782;Q86T03;
ENSG00000165782;G3V5T5;
ENSG00000165782;H0YJ90;
ENSG00000152217;Q9Y6X0;
ENSG00000152217;A0A7I2V4X1;
ENSG00000104691;O00124;
ENSG00000104691;A0A087WT23;
ENSG00000104691;A0A087WUA4;
ENSG00000104691;A0A087WV67;
ENSG00000104691;A0A087WWA4;
ENSG00000104691;A0A087WZN0;
ENSG00000104691;A0A087X0J2;
ENSG00000090512;Q9UGM5;
ENSG00000090512;C9JC68;
ENSG00000090512;E9PG08;
ENSG00000090512;F8WAW1;
ENSG00000090512;F8WEP7;
ENSG00000132341;P62826;
ENSG00000132341;A0A087X0W0;
ENSG00000132341;B4DV51;
ENSG00000132341;B5MDF5;
ENSG00000132341;F5H018;
ENSG00000132341;H0YFC6;
ENSG00000132341;J3KQE5;
ENSG00000077684;Q6IE81;
ENSG00000077684;D6RAS5;
ENSG00000077684;D6RBB3;
ENSG00000077684;D6RC05;
ENSG00000077684;D6RCS1;
ENSG00000077684;D6RE74;
ENSG00000077684;D6RFK0;
ENSG00000077684;D6RGE7;
ENSG00000100105;Q9HBE1;
ENSG00000075856;Q15020;
ENSG00000075856;A0A494C0L2;
ENSG00000075856;A0A499FI31;
ENSG00000075856;F8VVK9;
ENSG00000075856;F8VZM2;
ENSG00000075856;F8W667;
ENSG00000075856;H0YHU8;
ENSG00000173548;Q8WV41;
ENSG00000173548;H3BPR3;
ENSG00000108798;Q9P2A4;
ENSG00000108798;I3L1X2;
ENSG00000108798;I3L3W4;
ENSG00000109956;Q9P2W7;
ENSG00000112146;Q9UK97;
ENSG00000112146;C9IY65;
ENSG00000112146;C9J4V1;
ENSG00000112146;C9JDZ9;
ENSG00000112146;H7C4H6;
ENSG00000112146;V9GZ74;
ENSG00000184986;Q9BTD3;
ENSG00000111790;Q9NVK5;
ENSG00000111790;F5GX47;
ENSG00000109133;P57088;
ENSG00000109133;D6RAA6;
ENSG00000109133;D6RBY2;
ENSG00000109133;H0Y8N0;
ENSG00000109133;J3KN43;
ENSG00000168502;Q9Y4B5;
ENSG00000168502;A0A8Q3SIW6;
ENSG00000168502;A0A8Q3WKN6;
ENSG00000168502;J3QL92;
ENSG00000168502;J3QLE1;
ENSG00000133773;Q9P031;
ENSG00000133773;F8VNY5;
ENSG00000165071;Q6P5X7;
ENSG00000165071;E5RGD3;
ENSG00000165071;E5RH69;
ENSG00000165071;E5RHR5;
ENSG00000165071;E5RIQ3;
ENSG00000165071;E5RJJ0;
ENSG00000165071;H0YB65;
ENSG00000162368;P30085;
ENSG00000162368;A0A494BXC7;
ENSG00000162368;A0A8V8TMN5;
ENSG00000162368;E9PJD2;
ENSG00000162368;Q5T0D2;
ENSG00000205864;Q6L8G9;
ENSG00000146592;Q02930;
ENSG00000146592;C9JN33;
ENSG00000146592;H0YFV2;
ENSG00000146592;H9KVC5;
ENSG00000169564;Q15365;
ENSG00000149292;Q9H892;
ENSG00000149292;A8MTE9;
ENSG00000149292;C9J1D2;
ENSG00000149292;C9JPY5;
ENSG00000149292;C9JYU1;
ENSG00000149292;E9PIB6;
ENSG00000149292;E9PIS6;
ENSG00000149292;E9PJI9;
ENSG00000149292;E9PKU6;
ENSG00000149292;E9PP06;
ENSG00000149292;H0YDB4;
ENSG00000149292;H0YEF6;
ENSG00000149292;J3KR69;
ENSG00000141540;Q9BSA4;
ENSG00000141540;B4DKD1;
ENSG00000141540;J3KRY9;
ENSG00000141540;J3KSH7;
ENSG00000168710;O43865;
ENSG00000188643;Q96FQ6;
ENSG00000204176;Q9BQS2;
ENSG00000204176;D6RF99;
ENSG00000204176;H3BLX3;
ENSG00000172932;Q6ZTN6;
ENSG00000172932;A0A087WWH4;
ENSG00000172932;A0A6E1W3F4;
ENSG00000172932;A0A6E1YH78;
ENSG00000024862;B4DUJ5;
ENSG00000033867;Q9Y6M7;
ENSG00000033867;A0A0A0MST8;
ENSG00000033867;C9JRP1;
ENSG00000033867;E9PFN4;
ENSG00000033867;H7C3C4;
ENSG00000196154;P26447;
ENSG00000214026;Q16540;
ENSG00000214026;A6NJD9;
ENSG00000214026;A8MVT4;
ENSG00000214026;A8MYK1;
ENSG00000214026;H7C2P7;
ENSG00000135722;Q96CD0;
ENSG00000135722;E5RFX2;
ENSG00000135722;E5RH15;
ENSG00000135722;E5RHS9;
ENSG00000135722;E5RIE9;
ENSG00000135722;E5RIS0;
ENSG00000135722;J3QRE3;
ENSG00000072778;P49748;
ENSG00000072778;G3V1M7;
ENSG00000072778;J3KS89;
ENSG00000072778;J3KSR4;
ENSG00000072778;J3QKU9;
ENSG00000072778;J3QRJ8;
ENSG00000072778;J9JID6;
ENSG00000072778;K7EJW8;
ENSG00000072778;K7EMF8;
ENSG00000072778;K7EQP4;
ENSG00000111845;Q9NWT1;
ENSG00000012660;Q9NYP7;
ENSG00000012660;A0A0A0MTI6;
ENSG00000139514;P30825;
ENSG00000139514;Q5JR49;
ENSG00000143367;Q9NNX1;
ENSG00000143367;A6PVU8;
ENSG00000168334;Q702N8;
ENSG00000154589;Q9Y6Y9;
ENSG00000162413;Q9UJP4;
ENSG00000162413;K7ELI0;
ENSG00000162413;K7EMF2;
ENSG00000162413;K7ESH2;
ENSG00000115561;Q9Y3E7;
ENSG00000087274;P35611;
ENSG00000087274;A0A804HL01;
ENSG00000087274;D6RAH3;
ENSG00000087274;D6RF25;
ENSG00000087274;D6RJE2;
